speed,d_lat,ego_fwd,road_fwd,collision,off_road,steer_delta,route_progress_pct
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,1.0887471479925637e-13,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,8.710393517574744e-14,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,6.968037258303639e-14,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,5.574707362399067e-14,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,4.4596271120411757e-14,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,3.5676323006939015e-14,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,2.8543140073722384e-14,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,2.2832430390806735e-14,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,1.826663820203578e-14,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,1.4613310561628623e-14,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,1.169203622808368e-14,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,9.353628982466944e-15,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,7.480127628411992e-15,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,5.9847959921199845e-15,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,4.7878367936959876e-15,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,3.83026943495679e-15,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,3.0635216585750413e-15,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,2.4494295480792516e-15,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,1.9637069748057456e-15,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,1.5681900222830336e-15,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,1.2559397966072083e-15,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,1.0061396160665481e-15,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,8.049116928532385e-16,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,6.418476861114186e-16,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,5.134781488891349e-16,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,4.128641872824801e-16,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,3.2612801348363973e-16,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,2.636779683484747e-16,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,2.0816681711721685e-16,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,1.6653345369377348e-16,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,1.3530843112619095e-16,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,1.0755285551056204e-16,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,8.673617379884035e-17,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,6.938893903907228e-17,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,5.551115123125783e-17,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,4.5102810375396984e-17,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,3.469446951953614e-17,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,2.7755575615628914e-17,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,2.0816681711721685e-17,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,2.0816681711721685e-17,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,1.3877787807814457e-17,0
0.0,1.6485894918441772,[1. 0.],[-0.72533226  0.68839896],False,False,1.3877787807814457e-17,0
